country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Estonia,EE,2021-46,65-79yr,408,188843,563.430998236631,TESSy COVID-19
Estonia,EE,2021-47,65-79yr,311,188843,380.739556139227,TESSy COVID-19
Estonia,EE,2021-48,65-79yr,274,188843,309.781140947771,TESSy COVID-19
Estonia,EE,2021-49,65-79yr,247,188843,275.890554587673,TESSy COVID-19
Estonia,EE,2021-50,65-79yr,285,188843,281.715499118315,TESSy COVID-19
Estonia,EE,2021-51,65-79yr,264,188843,290.717686120216,TESSy COVID-19
Estonia,EE,2021-52,65-79yr,341,188843,320.371949185302,TESSy COVID-19
Estonia,EE,2020-01,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-02,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-03,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-04,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-05,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-06,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-07,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-08,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-09,80+yr,0,77445,,TESSy COVID-19
Estonia,EE,2020-10,80+yr,0,77445,0,TESSy COVID-19
Estonia,EE,2020-11,80+yr,0,77445,0,TESSy COVID-19
Estonia,EE,2020-12,80+yr,9,77445,11.6211504938989,TESSy COVID-19
Estonia,EE,2020-13,80+yr,216,77445,290.528762347472,TESSy COVID-19
Estonia,EE,2020-14,80+yr,61,77445,357.673187423333,TESSy COVID-19
Estonia,EE,2020-15,80+yr,30,77445,117.502743882756,TESSy COVID-19
Estonia,EE,2020-16,80+yr,,77445,,TESSy COVID-19
Estonia,EE,2020-17,80+yr,4,77445,,TESSy COVID-19
Estonia,EE,2020-18,80+yr,12,77445,20.6598231002647,TESSy COVID-19
Estonia,EE,2020-19,80+yr,0,77445,15.4948673251985,TESSy COVID-19
Estonia,EE,2020-20,80+yr,12,77445,15.4948673251985,TESSy COVID-19
Estonia,EE,2020-21,80+yr,4,77445,20.6598231002647,TESSy COVID-19
Estonia,EE,2020-22,80+yr,3,77445,9.03867260636581,TESSy COVID-19
Estonia,EE,2020-23,80+yr,2,77445,6.45619471883272,TESSy COVID-19
Estonia,EE,2020-24,80+yr,2,77445,5.16495577506618,TESSy COVID-19
Estonia,EE,2020-25,80+yr,1,77445,3.87371683129963,TESSy COVID-19
Estonia,EE,2020-26,80+yr,0,77445,1.29123894376654,TESSy COVID-19
Estonia,EE,2020-27,80+yr,1,77445,1.29123894376654,TESSy COVID-19
Estonia,EE,2020-28,80+yr,0,77445,1.29123894376654,TESSy COVID-19
Estonia,EE,2020-29,80+yr,0,77445,0,TESSy COVID-19
Estonia,EE,2020-30,80+yr,0,77445,0,TESSy COVID-19
Estonia,EE,2020-31,80+yr,0,77445,0,TESSy COVID-19
Estonia,EE,2020-32,80+yr,1,77445,1.29123894376654,TESSy COVID-19
Estonia,EE,2020-33,80+yr,1,77445,2.58247788753309,TESSy COVID-19
Estonia,EE,2020-34,80+yr,1,77445,2.58247788753309,TESSy COVID-19
Estonia,EE,2020-35,80+yr,1,77445,2.58247788753309,TESSy COVID-19
Estonia,EE,2020-36,80+yr,2,77445,3.87371683129963,TESSy COVID-19
Estonia,EE,2020-37,80+yr,1,77445,3.87371683129963,TESSy COVID-19
Estonia,EE,2020-38,80+yr,5,77445,7.74743366259926,TESSy COVID-19
Estonia,EE,2020-39,80+yr,10,77445,19.3685841564982,TESSy COVID-19
Estonia,EE,2020-40,80+yr,11,77445,27.1160178190974,TESSy COVID-19
Estonia,EE,2020-41,80+yr,11,77445,28.407256762864,TESSy COVID-19
Estonia,EE,2020-42,80+yr,8,77445,24.5335399315643,TESSy COVID-19
Estonia,EE,2020-43,80+yr,10,77445,23.2423009877978,TESSy COVID-19
Estonia,EE,2020-44,80+yr,15,77445,32.2809735941636,TESSy COVID-19
Estonia,EE,2020-45,80+yr,49,77445,82.6392924010588,TESSy COVID-19
Estonia,EE,2020-46,80+yr,41,77445,116.211504938989,TESSy COVID-19
Estonia,EE,2020-47,80+yr,81,77445,157.531151139518,TESSy COVID-19
Estonia,EE,2020-48,80+yr,74,77445,200.142036283814,TESSy COVID-19
Estonia,EE,2020-49,80+yr,170,77445,315.062302279037,TESSy COVID-19
Estonia,EE,2020-50,80+yr,155,77445,419.652656724127,TESSy COVID-19
Estonia,EE,2020-51,80+yr,199,77445,457.098586093357,TESSy COVID-19
Estonia,EE,2020-52,80+yr,242,77445,569.436374201046,TESSy COVID-19
Estonia,EE,2020-53,80+yr,219,77445,595.261153076377,TESSy COVID-19
Estonia,EE,2021-01,80+yr,338,77445,719.220091677965,TESSy COVID-19
Estonia,EE,2021-02,80+yr,280,77445,797.985667247724,TESSy COVID-19
Estonia,EE,2021-03,80+yr,250,77445,684.356640196268,TESSy COVID-19
Estonia,EE,2021-04,80+yr,246,77445,640.454516108206,TESSy COVID-19
Estonia,EE,2021-05,80+yr,269,77445,664.98805603977,TESSy COVID-19
Estonia,EE,2021-06,80+yr,189,77445,591.387436245077,TESSy COVID-19
Estonia,EE,2021-07,80+yr,212,77445,517.786816450384,TESSy COVID-19
Estonia,EE,2021-08,80+yr,194,77445,524.243011169217,TESSy COVID-19
Estonia,EE,2021-09,80+yr,300,77445,637.872038220673,TESSy COVID-19
Estonia,EE,2021-10,80+yr,266,77445,730.841242171864,TESSy COVID-19
Estonia,EE,2021-11,80+yr,346,77445,790.238233585125,TESSy COVID-19
Estonia,EE,2021-12,80+yr,284,77445,813.480534572923,TESSy COVID-19
Estonia,EE,2021-13,80+yr,27,77445,401.575311511395,TESSy COVID-19
Estonia,EE,2021-14,80+yr,210,77445,306.023629672671,TESSy COVID-19
Estonia,EE,2021-15,80+yr,133,77445,442.894957711925,TESSy COVID-19
Estonia,EE,2021-16,80+yr,108,77445,311.188585447737,TESSy COVID-19
Estonia,EE,2021-17,80+yr,113,77445,285.363806572406,TESSy COVID-19
Estonia,EE,2021-18,80+yr,91,77445,263.412744528375,TESSy COVID-19
Estonia,EE,2021-19,80+yr,60,77445,194.977080508748,TESSy COVID-19
Estonia,EE,2021-20,80+yr,64,77445,160.113629027051,TESSy COVID-19
Estonia,EE,2021-21,80+yr,31,77445,122.667699657822,TESSy COVID-19
Estonia,EE,2021-22,80+yr,16,77445,60.6882303570276,TESSy COVID-19
Estonia,EE,2021-23,80+yr,8,77445,30.9897346503971,TESSy COVID-19
Estonia,EE,2021-24,80+yr,18,77445,33.5722125379301,TESSy COVID-19
Estonia,EE,2021-25,80+yr,12,77445,38.7371683129963,TESSy COVID-19
Estonia,EE,2021-26,80+yr,8,77445,25.8247788753309,TESSy COVID-19
Estonia,EE,2021-27,80+yr,7,77445,19.3685841564982,TESSy COVID-19
Estonia,EE,2021-28,80+yr,2,77445,11.6211504938989,TESSy COVID-19
Estonia,EE,2021-29,80+yr,9,77445,14.203628381432,TESSy COVID-19
Estonia,EE,2021-30,80+yr,22,77445,40.0284072567629,TESSy COVID-19
Estonia,EE,2021-31,80+yr,26,77445,61.9794693007941,TESSy COVID-19
Estonia,EE,2021-32,80+yr,57,77445,107.172832332623,TESSy COVID-19
Estonia,EE,2021-33,80+yr,63,77445,154.948673251985,TESSy COVID-19
Estonia,EE,2021-34,80+yr,78,77445,182.064691071083,TESSy COVID-19
Estonia,EE,2021-35,80+yr,85,77445,210.471947833947,TESSy COVID-19
Estonia,EE,2021-36,80+yr,92,77445,228.549293046678,TESSy COVID-19
Estonia,EE,2021-37,80+yr,88,77445,232.423009877978,TESSy COVID-19
Estonia,EE,2021-38,80+yr,94,77445,235.005487765511,TESSy COVID-19
Estonia,EE,2021-39,80+yr,164,77445,333.139647491768,TESSy COVID-19
Estonia,EE,2021-40,80+yr,145,77445,398.992833623862,TESSy COVID-19
Estonia,EE,2021-41,80+yr,236,77445,491.962037575053,TESSy COVID-19
Estonia,EE,2021-42,80+yr,328,77445,728.258764284331,TESSy COVID-19
Estonia,EE,2021-43,80+yr,328,77445,847.052747110853,TESSy COVID-19
Estonia,EE,2021-44,80+yr,6,77445,431.273807218026,TESSy COVID-19
Estonia,EE,2021-45,80+yr,315,77445,414.487700949061,TESSy COVID-19
Estonia,EE,2021-46,80+yr,179,77445,637.872038220673,TESSy COVID-19
Estonia,EE,2021-47,80+yr,128,77445,396.410355736329,TESSy COVID-19
Estonia,EE,2021-48,80+yr,110,77445,307.314868616438,TESSy COVID-19
Estonia,EE,2021-49,80+yr,115,77445,290.528762347472,TESSy COVID-19
Estonia,EE,2021-50,80+yr,108,77445,287.946284459939,TESSy COVID-19
Estonia,EE,2021-51,80+yr,123,77445,298.276196010072,TESSy COVID-19
Estonia,EE,2021-52,80+yr,96,77445,282.781328684873,TESSy COVID-19
Finland,FI,2020-01,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-02,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-03,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-04,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-05,<15yr,0,871036,,TESSy COVID-19
Finland,FI,2020-06,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-07,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-08,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-09,<15yr,1,871036,,TESSy COVID-19
Finland,FI,2020-10,<15yr,1,871036,0.229611634880763,TESSy COVID-19
Finland,FI,2020-11,<15yr,12,871036,1.49247562672496,TESSy COVID-19
Finland,FI,2020-12,<15yr,13,871036,2.87014543600953,TESSy COVID-19
Finland,FI,2020-13,<15yr,20,871036,3.78859197553258,TESSy COVID-19
Finland,FI,2020-14,<15yr,30,871036,5.74029087201907,TESSy COVID-19
Finland,FI,2020-15,<15yr,23,871036,6.08470832434021,TESSy COVID-19
Finland,FI,2020-16,<15yr,32,871036,6.31431995922097,TESSy COVID-19
Finland,FI,2020-17,<15yr,49,871036,9.29927121267089,TESSy COVID-19
Finland,FI,2020-18,<15yr,40,871036,10.2177177521939,TESSy COVID-19
Finland,FI,2020-19,<15yr,44,871036,9.64368866499203,TESSy COVID-19
Finland,FI,2020-20,<15yr,18,871036,7.11796068130364,TESSy COVID-19
Finland,FI,2020-21,<15yr,23,871036,4.70703851505564,TESSy COVID-19
Finland,FI,2020-22,<15yr,16,871036,4.47742688017487,TESSy COVID-19
Finland,FI,2020-23,<15yr,9,871036,2.87014543600953,TESSy COVID-19
Finland,FI,2020-24,<15yr,3,871036,1.37766980928458,TESSy COVID-19
Finland,FI,2020-25,<15yr,7,871036,1.14805817440381,TESSy COVID-19
Finland,FI,2020-26,<15yr,4,871036,1.2628639918442,TESSy COVID-19
Finland,FI,2020-27,<15yr,2,871036,0.688834904642288,TESSy COVID-19
Finland,FI,2020-28,<15yr,7,871036,1.03325235696343,TESSy COVID-19
Finland,FI,2020-29,<15yr,9,871036,1.8368930790461,TESSy COVID-19
Finland,FI,2020-30,<15yr,8,871036,1.95169889648648,TESSy COVID-19
Finland,FI,2020-31,<15yr,6,871036,1.60728144416534,TESSy COVID-19
Finland,FI,2020-32,<15yr,10,871036,1.8368930790461,TESSy COVID-19
Finland,FI,2020-33,<15yr,17,871036,3.0997570708903,TESSy COVID-19
Finland,FI,2020-34,<15yr,23,871036,4.59223269761525,TESSy COVID-19
Finland,FI,2020-35,<15yr,18,871036,4.70703851505564,TESSy COVID-19
Finland,FI,2020-36,<15yr,18,871036,4.13300942785373,TESSy COVID-19
Finland,FI,2020-37,<15yr,36,871036,6.19951414178059,TESSy COVID-19
Finland,FI,2020-38,<15yr,46,871036,9.41407703011127,TESSy COVID-19
Finland,FI,2020-39,<15yr,61,871036,12.2842224661208,TESSy COVID-19
Finland,FI,2020-40,<15yr,59,871036,13.7766980928458,TESSy COVID-19
Finland,FI,2020-41,<15yr,97,871036,17.9097075206995,TESSy COVID-19
Finland,FI,2020-42,<15yr,124,871036,25.3720856543243,TESSy COVID-19
Finland,FI,2020-43,<15yr,138,871036,30.0791241693799,TESSy COVID-19
Finland,FI,2020-44,<15yr,234,871036,42.7077640878219,TESSy COVID-19
Finland,FI,2020-45,<15yr,200,871036,49.8257247691255,TESSy COVID-19
Finland,FI,2020-46,<15yr,203,871036,46.2667444284737,TESSy COVID-19
Finland,FI,2020-47,<15yr,317,871036,59.6990250689983,TESSy COVID-19
Finland,FI,2020-48,<15yr,340,871036,75.4274220583305,TESSy COVID-19
Finland,FI,2020-49,<15yr,333,871036,77.2643151373766,TESSy COVID-19
Finland,FI,2020-50,<15yr,370,871036,80.7084896605881,TESSy COVID-19
Finland,FI,2020-51,<15yr,249,871036,71.0648009955961,TESSy COVID-19
Finland,FI,2020-52,<15yr,186,871036,49.9405305865659,TESSy COVID-19
Finland,FI,2020-53,<15yr,188,871036,42.9373757227026,TESSy COVID-19
Finland,FI,2021-01,<15yr,164,871036,40.4116477390142,TESSy COVID-19
Finland,FI,2021-02,<15yr,218,871036,43.8558222622257,TESSy COVID-19
Finland,FI,2021-03,<15yr,314,871036,61.0766948782829,TESSy COVID-19
Finland,FI,2021-04,<15yr,365,871036,77.9531500420189,TESSy COVID-19
Finland,FI,2021-05,<15yr,420,871036,90.1225666906994,TESSy COVID-19
Finland,FI,2021-06,<15yr,437,871036,98.3885855464068,TESSy COVID-19
Finland,FI,2021-07,<15yr,553,871036,113.657759265978,TESSy COVID-19
Finland,FI,2021-08,<15yr,596,871036,131.911884238998,TESSy COVID-19
Finland,FI,2021-09,<15yr,832,871036,163.942707304865,TESSy COVID-19
Finland,FI,2021-10,<15yr,881,871036,196.662365275373,TESSy COVID-19
Finland,FI,2021-11,<15yr,935,871036,208.487364471733,TESSy COVID-19
Finland,FI,2021-12,<15yr,864,871036,206.535665575246,TESSy COVID-19
Finland,FI,2021-13,<15yr,709,871036,180.58955083372,TESSy COVID-19
Finland,FI,2021-14,<15yr,575,871036,147.41066959345,TESSy COVID-19
Finland,FI,2021-15,<15yr,374,871036,108.950720750922,TESSy COVID-19
Finland,FI,2021-16,<15yr,298,871036,77.1495093199363,TESSy COVID-19
Finland,FI,2021-17,<15yr,273,871036,65.5541217584577,TESSy COVID-19
Finland,FI,2021-18,<15yr,292,871036,64.8652868538155,TESSy COVID-19
Finland,FI,2021-19,<15yr,260,871036,63.3728112270905,TESSy COVID-19
Finland,FI,2021-20,<15yr,259,871036,59.5842192515579,TESSy COVID-19
Finland,FI,2021-21,<15yr,182,871036,50.6293654912082,TESSy COVID-19
Finland,FI,2021-22,<15yr,137,871036,36.6230557634816,TESSy COVID-19
Finland,FI,2021-23,<15yr,79,871036,24.7980565671224,TESSy COVID-19
Finland,FI,2021-24,<15yr,61,871036,16.0728144416534,TESSy COVID-19
Finland,FI,2021-25,<15yr,81,871036,16.3024260765342,TESSy COVID-19
Finland,FI,2021-26,<15yr,114,871036,22.3871344008744,TESSy COVID-19
Finland,FI,2021-27,<15yr,164,871036,31.916017248426,TESSy COVID-19
Finland,FI,2021-28,<15yr,206,871036,42.4781524529411,TESSy COVID-19
Finland,FI,2021-29,<15yr,317,871036,60.0434425213194,TESSy COVID-19
Finland,FI,2021-30,<15yr,531,871036,97.3553331894434,TESSy COVID-19
Finland,FI,2021-31,<15yr,780,871036,150.51042666434,TESSy COVID-19
Finland,FI,2021-32,<15yr,989,871036,203.091491052035,TESSy COVID-19
Finland,FI,2021-33,<15yr,1107,871036,240.632993355039,TESSy COVID-19
Finland,FI,2021-34,<15yr,1328,871036,279.552165467329,TESSy COVID-19
Finland,FI,2021-35,<15yr,1198,871036,289.999494854403,TESSy COVID-19
Finland,FI,2021-36,<15yr,839,871036,233.859450126057,TESSy COVID-19
Finland,FI,2021-37,<15yr,618,871036,167.272076010636,TESSy COVID-19
Finland,FI,2021-38,<15yr,638,871036,144.196106705119,TESSy COVID-19
Finland,FI,2021-39,<15yr,837,871036,169.338580724563,TESSy COVID-19
Finland,FI,2021-40,<15yr,1059,871036,217.671829866963,TESSy COVID-19
Finland,FI,2021-41,<15yr,1020,871036,238.681294458553,TESSy COVID-19
Finland,FI,2021-42,<15yr,1022,871036,234.433479213259,TESSy COVID-19
Finland,FI,2021-43,<15yr,1057,871036,238.681294458553,TESSy COVID-19
Finland,FI,2021-44,<15yr,1556,871036,299.987600971717,TESSy COVID-19
Finland,FI,2021-45,<15yr,1972,871036,405.034923929665,TESSy COVID-19
Finland,FI,2021-46,<15yr,2410,871036,503.079092023751,TESSy COVID-19
Finland,FI,2021-47,<15yr,2735,871036,590.675930730762,TESSy COVID-19
Finland,FI,2021-48,<15yr,3162,871036,677.009905445929,TESSy COVID-19
Finland,FI,2021-49,<15yr,3272,871036,738.660629411414,TESSy COVID-19
Finland,FI,2021-50,<15yr,3833,871036,815.695332913909,TESSy COVID-19
Finland,FI,2021-51,<15yr,3231,871036,810.988294398854,TESSy COVID-19
Finland,FI,2021-52,<15yr,,871036,,TESSy COVID-19
Finland,FI,2020-01,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-02,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-03,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-04,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-05,15-24yr,0,610615,,TESSy COVID-19
Finland,FI,2020-06,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-07,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-08,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-09,15-24yr,1,610615,,TESSy COVID-19
Finland,FI,2020-10,15-24yr,1,610615,0.327538629087068,TESSy COVID-19
Finland,FI,2020-11,15-24yr,30,610615,5.07684875084955,TESSy COVID-19
Finland,FI,2020-12,15-24yr,24,610615,8.84354298535084,TESSy COVID-19
Finland,FI,2020-13,15-24yr,60,610615,13.7566224216569,TESSy COVID-19
Finland,FI,2020-14,15-24yr,96,610615,25.5480130687913,TESSy COVID-19
Finland,FI,2020-15,15-24yr,128,610615,36.6843264577516,TESSy COVID-19
Finland,FI,2020-16,15-24yr,93,610615,36.193018514121,TESSy COVID-19
Finland,FI,2020-17,15-24yr,94,610615,30.6248618196409,TESSy COVID-19
Finland,FI,2020-18,15-24yr,79,610615,28.3320914160314,TESSy COVID-19
Finland,FI,2020-19,15-24yr,85,610615,26.8581675851396,TESSy COVID-19
Finland,FI,2020-20,15-24yr,33,610615,19.324779116137,TESSy COVID-19
Finland,FI,2020-21,15-24yr,24,610615,9.33485092898144,TESSy COVID-19
Finland,FI,2020-22,15-24yr,39,610615,10.3174668162426,TESSy COVID-19
Finland,FI,2020-23,15-24yr,18,610615,9.33485092898144,TESSy COVID-19
Finland,FI,2020-24,15-24yr,7,610615,4.09423286358835,TESSy COVID-19
Finland,FI,2020-25,15-24yr,3,610615,1.63769314543534,TESSy COVID-19
Finland,FI,2020-26,15-24yr,8,610615,1.80146245997887,TESSy COVID-19
Finland,FI,2020-27,15-24yr,4,610615,1.96523177452241,TESSy COVID-19
Finland,FI,2020-28,15-24yr,4,610615,1.31015451634827,TESSy COVID-19
Finland,FI,2020-29,15-24yr,5,610615,1.47392383089181,TESSy COVID-19
Finland,FI,2020-30,15-24yr,7,610615,1.96523177452241,TESSy COVID-19
Finland,FI,2020-31,15-24yr,13,610615,3.27538629087068,TESSy COVID-19
Finland,FI,2020-32,15-24yr,19,610615,5.24061806539309,TESSy COVID-19
Finland,FI,2020-33,15-24yr,42,610615,9.98992818715557,TESSy COVID-19
Finland,FI,2020-34,15-24yr,39,610615,13.2653144780263,TESSy COVID-19
Finland,FI,2020-35,15-24yr,48,610615,14.2479303652875,TESSy COVID-19
Finland,FI,2020-36,15-24yr,71,610615,19.4885484306805,TESSy COVID-19
Finland,FI,2020-37,15-24yr,128,610615,32.5900935941633,TESSy COVID-19
Finland,FI,2020-38,15-24yr,144,610615,44.5452535558412,TESSy COVID-19
Finland,FI,2020-39,15-24yr,181,610615,53.2250272266485,TESSy COVID-19
Finland,FI,2020-40,15-24yr,377,610615,91.383277515292,TESSy COVID-19
Finland,FI,2020-41,15-24yr,642,610615,166.880931519861,TESSy COVID-19
Finland,FI,2020-42,15-24yr,332,610615,159.511312365402,TESSy COVID-19
Finland,FI,2020-43,15-24yr,249,610615,95.1499717497932,TESSy COVID-19
Finland,FI,2020-44,15-24yr,292,610615,88.5991991680519,TESSy COVID-19
Finland,FI,2020-45,15-24yr,283,610615,94.167355862532,TESSy COVID-19
Finland,FI,2020-46,15-24yr,272,610615,90.8919695716614,TESSy COVID-19
Finland,FI,2020-47,15-24yr,445,610615,117.422598527714,TESSy COVID-19
Finland,FI,2020-48,15-24yr,501,610615,154.925771558183,TESSy COVID-19
Finland,FI,2020-49,15-24yr,529,610615,168.68239397984,TESSy COVID-19
Finland,FI,2020-50,15-24yr,444,610615,159.347543050859,TESSy COVID-19
Finland,FI,2020-51,15-24yr,373,610615,133.799529982067,TESSy COVID-19
Finland,FI,2020-52,15-24yr,287,610615,108.087747598732,TESSy COVID-19
Finland,FI,2020-53,15-24yr,303,610615,96.6238955806851,TESSy COVID-19
Finland,FI,2021-01,15-24yr,339,610615,105.139899936949,TESSy COVID-19
Finland,FI,2021-02,15-24yr,311,610615,106.450054453297,TESSy COVID-19
Finland,FI,2021-03,15-24yr,441,610615,123.154524536738,TESSy COVID-19
Finland,FI,2021-04,15-24yr,609,610615,171.957780270711,TESSy COVID-19
Finland,FI,2021-05,15-24yr,544,610615,188.826019668695,TESSy COVID-19
Finland,FI,2021-06,15-24yr,468,610615,165.734546318056,TESSy COVID-19
Finland,FI,2021-07,15-24yr,676,610615,187.352095837803,TESSy COVID-19
Finland,FI,2021-08,15-24yr,672,610615,220.761036004684,TESSy COVID-19
Finland,FI,2021-09,15-24yr,783,610615,238.284352660842,TESSy COVID-19
Finland,FI,2021-10,15-24yr,915,610615,278.080296094921,TESSy COVID-19
Finland,FI,2021-11,15-24yr,810,610615,282.502067587596,TESSy COVID-19
Finland,FI,2021-12,15-24yr,676,610615,243.361201411692,TESSy COVID-19
Finland,FI,2021-13,15-24yr,571,610615,204.220335235787,TESSy COVID-19
Finland,FI,2021-14,15-24yr,416,610615,161.640313454468,TESSy COVID-19
Finland,FI,2021-15,15-24yr,351,610615,125.611064254891,TESSy COVID-19
Finland,FI,2021-16,15-24yr,312,610615,108.579055542363,TESSy COVID-19
Finland,FI,2021-17,15-24yr,228,610615,88.4354298535084,TESSy COVID-19
Finland,FI,2021-18,15-24yr,239,610615,76.4802698918304,TESSy COVID-19
Finland,FI,2021-19,15-24yr,273,610615,83.8498890462894,TESSy COVID-19
Finland,FI,2021-20,15-24yr,204,610615,78.1179630372657,TESSy COVID-19
Finland,FI,2021-21,15-24yr,159,610615,59.4482611793028,TESSy COVID-19
Finland,FI,2021-22,15-24yr,98,610615,42.0887138376882,TESSy COVID-19
Finland,FI,2021-23,15-24yr,127,610615,36.8480957722952,TESSy COVID-19
Finland,FI,2021-24,15-24yr,109,610615,38.649558232274,TESSy COVID-19
Finland,FI,2021-25,15-24yr,200,610615,50.604718193952,TESSy COVID-19
Finland,FI,2021-26,15-24yr,378,610615,94.6586638061626,TESSy COVID-19
Finland,FI,2021-27,15-24yr,680,610615,173.267934787059,TESSy COVID-19
Finland,FI,2021-28,15-24yr,927,610615,263.177288471459,TESSy COVID-19
Finland,FI,2021-29,15-24yr,948,610615,307.067464769126,TESSy COVID-19
Finland,FI,2021-30,15-24yr,1344,610615,375.35926893378,TESSy COVID-19
Finland,FI,2021-31,15-24yr,1319,610615,436.117684629431,TESSy COVID-19
Finland,FI,2021-32,15-24yr,1347,610615,436.608992573062,TESSy COVID-19
Finland,FI,2021-33,15-24yr,987,610615,382.237580144608,TESSy COVID-19
Finland,FI,2021-34,15-24yr,765,610615,286.923839080272,TESSy COVID-19
Finland,FI,2021-35,15-24yr,652,610615,232.061118708188,TESSy COVID-19
Finland,FI,2021-36,15-24yr,599,610615,204.875412493961,TESSy COVID-19
Finland,FI,2021-37,15-24yr,611,610615,198.160870597676,TESSy COVID-19
Finland,FI,2021-38,15-24yr,647,610615,206.021797695766,TESSy COVID-19
Finland,FI,2021-39,15-24yr,818,610615,239.922045806277,TESSy COVID-19
Finland,FI,2021-40,15-24yr,789,610615,263.177288471459,TESSy COVID-19
Finland,FI,2021-41,15-24yr,576,610615,223.545114351924,TESSy COVID-19
Finland,FI,2021-42,15-24yr,509,610615,177.689706279734,TESSy COVID-19
Finland,FI,2021-43,15-24yr,575,610615,177.525936965191,TESSy COVID-19
Finland,FI,2021-44,15-24yr,669,610615,203.729027292156,TESSy COVID-19
Finland,FI,2021-45,15-24yr,695,610615,223.38134503738,TESSy COVID-19
Finland,FI,2021-46,15-24yr,805,610615,245.653971815301,TESSy COVID-19
Finland,FI,2021-47,15-24yr,749,610615,254.497514800652,TESSy COVID-19
Finland,FI,2021-48,15-24yr,863,610615,263.996135044177,TESSy COVID-19
Finland,FI,2021-49,15-24yr,1046,610615,312.635621463606,TESSy COVID-19
Finland,FI,2021-50,15-24yr,1632,610615,438.574224347584,TESSy COVID-19
Finland,FI,2021-51,15-24yr,2462,610615,670.471573741228,TESSy COVID-19
Finland,FI,2021-52,15-24yr,,610615,,TESSy COVID-19
Finland,FI,2020-01,25-49yr,,1728083,,TESSy COVID-19
Finland,FI,2020-02,25-49yr,,1728083,,TESSy COVID-19
